Count,Name,Edition,Condition,Language,Foil,Collector Number,Alter,Proxy,Purchase Price
2,Sawblade Scamp,ONE,NM,en,,147,FALSE,FALSE,
1,Sawtooth Loon,DMR,NM,en,,367,FALSE,FALSE,
2,Scalding Tarn,MH2,NM,en,,478,FALSE,FALSE,
1,Scalding Tarn,MH2,NM,en,,254,FALSE,FALSE,
1,Scaled Wurm,9ED,NM,en,,269,FALSE,FALSE,
3,Scarecrow Guide,WOE,NM,en,,250,FALSE,FALSE,
2,Scatter Ray,BRO,NM,en,,61,FALSE,FALSE,
1,Scoured Barrens,MOM,NM,en,,272,FALSE,FALSE,
1,Scourge of Geier Reach,ISD,NM,en,,162,FALSE,FALSE,
1,Scrapwork Cohort,BRO,NM,en,,37,FALSE,FALSE,
1,Scrapwork Mutt,BRO,NM,en,,164,FALSE,FALSE,
1,Scream Puff,WOE,NM,en,,105,FALSE,FALSE,
1,Screamer-Killer,40K,NM,en,,84,FALSE,FALSE,
1,Screeching Silcaw,SOM,NM,en,,42,FALSE,FALSE,
1,Scrollshift,MOM,NM,en,,34,FALSE,FALSE,
1,Sculpted Perfection,MOM,NM,en,,253,FALSE,FALSE,
1,Scurrid Colony,STX,NM,en,,142,FALSE,FALSE,
1,Scurry Oak,MH2,NM,en,,172,FALSE,FALSE,
1,Scurry of Squirrels,BLC,NM,en,,33,FALSE,FALSE,
2,Scytheclaw Raptor,LCI,NM,en,,323,FALSE,FALSE,
1,Sea Monster,8ED,NM,en,,99,FALSE,FALSE,
1,Seagraf Skaab,SOI,NM,en,,84,FALSE,FALSE,
1,Seal of Primordium,MM3,NM,en,,135,FALSE,FALSE,
1,Search for Azcanta,SLD,NM,en,,1502,FALSE,FALSE,
1,Season of Renewal,NEO,NM,en,,205,FALSE,FALSE,
1,Secluded Courtyard,NEO,NM,en,,512,FALSE,FALSE,
1,Secluded Courtyard,NEO,NM,en,,275,FALSE,FALSE,
2,Second Breakfast,LTR,NM,en,,29,FALSE,FALSE,
1,Second Harvest,BLC,NM,en,,123,FALSE,FALSE,
1,Second Harvest,SOI,NM,en,,227,FALSE,FALSE,
1,Secret Rendezvous,STX,NM,en,,26,FALSE,FALSE,
1,Sedraxis Alchemist,CON,NM,en,,54,FALSE,FALSE,
1,Seed of Hope,MOM,NM,en,,204,FALSE,FALSE,
1,Seedborn Muse,LGN,NM,en,,138,FALSE,FALSE,
1,Seeker of Sunlight,LCI,NM,en,,210,FALSE,FALSE,
1,Sejiri Refuge,ZEN,NM,en,,224,FALSE,FALSE,
4,Sejiri Shelter,ZNR,NM,en,,37,FALSE,FALSE,
1,Sensor Splicer,NPH,NM,en,,22,FALSE,FALSE,
2,Sentinel of Lost Lore,WOE,NM,en,,184,FALSE,FALSE,
1,Serra Angel,DOM,NM,en,,33,FALSE,FALSE,
1,Serra Angel,M11,NM,en,,27,FALSE,FALSE,
1,Serra Ascendant,M11,NM,en,,28,FALSE,FALSE,
1,Serra Disciple,DOM,NM,en,,34,FALSE,FALSE,
1,Serum Snare,ONE,NM,en,,68,FALSE,FALSE,
1,Setessan Champion,THB,NM,en,,198,FALSE,FALSE,
1,Seton's Desire,DMR,NM,en,,176,FALSE,FALSE,
1,Settle Beyond Reality,J22,NM,en,,242,FALSE,FALSE,
1,Sewn-Eye Drake,ARB,NM,en,,135,FALSE,FALSE,
1,Shadow in the Warp,40K,NM,en,,140,FALSE,FALSE,
1,Shadowspear,SLD,NM,en,,1505,FALSE,FALSE,
1,Shamanic Revelation,BLC,NM,en,,237,FALSE,FALSE,
3,Shamanic Revelation,NEC,NM,en,,129,FALSE,FALSE,
1,"Shanid, Sleepers' Scourge",DMC,NM,en,foil,4,FALSE,FALSE,
1,"Sharkey, Tyrant of the Shire",LTR,NM,en,,229,FALSE,FALSE,
2,Shatter the Oath,WOE,NM,en,,106,FALSE,FALSE,
1,Shatter the Source,MOM,NM,en,,164,FALSE,FALSE,
1,Shatter,SOM,NM,en,,103,FALSE,FALSE,
1,Shattered Angel,NPH,NM,en,,23,FALSE,FALSE,
1,Shattered Ego,MH2,NM,en,,62,FALSE,FALSE,
2,Shattered Sanctum,VOW,NM,en,,283,FALSE,FALSE,
1,Shatterskull Smashing,ZNR,NM,en,,161,FALSE,FALSE,
2,Shelob's Ambush,LTR,NM,en,,108,FALSE,FALSE,
1,"Shelob, Child of Ungoliant",LTR,NM,en,,230,FALSE,FALSE,
1,Sheltered Thicket,AKH,NM,en,,248,FALSE,FALSE,
2,Sheoldred's Headcleaver,ONE,NM,en,,109,FALSE,FALSE,
1,Shield of the Righteous,ARB,NM,en,,11,FALSE,FALSE,
1,Shifting Shadow,NEC,NM,en,,109,FALSE,FALSE,
2,Shipwreck Marsh,MID,NM,en,,285,FALSE,FALSE,
1,Shipwreck Sentry,LCI,NM,en,,75,FALSE,FALSE,
1,Shivan Branch-Burner,MOM,NM,en,,165,FALSE,FALSE,
1,Shivan Devastator,DMU,NM,en,,143,FALSE,FALSE,
1,Shivan Fire,DOM,NM,en,,142,FALSE,FALSE,
1,Shivan Gorge,DMC,NM,en,,232,FALSE,FALSE,
1,"Shizo, Death's Storehouse",DMC,NM,en,,233,FALSE,FALSE,
1,Shock,10E,NM,en,,232,FALSE,FALSE,
1,Shoot Down,BRO,NM,en,,190,FALSE,FALSE,
4,Shore Up,DMU,NM,en,,64,FALSE,FALSE,
1,Shortcut to Mushrooms,LTR,NM,en,,187,FALSE,FALSE,
2,Shower of Arrows,LTR,NM,en,,188,FALSE,FALSE,
2,Shrapnel Slinger,ONE,NM,en,,148,FALSE,FALSE,
1,Shriek Raptor,NPH,NM,en,,24,FALSE,FALSE,
2,Shrine Steward,NEO,NM,en,,259,FALSE,FALSE,
1,Shrouded Shepherd,WOE,NM,en,foil,236,FALSE,FALSE,
1,Sibling Rivalry,BRO,NM,en,,152,FALSE,FALSE,
2,Sickle Ripper,SHM,NM,en,,77,FALSE,FALSE,
2,Siege Mastodon,M11,NM,en,,29,FALSE,FALSE,
1,Sigil of Valor,BRR,NM,en,,53,FALSE,FALSE,
1,Sigiled Behemoth,ARB,NM,en,,79,FALSE,FALSE,
1,Signpost Scarecrow,ELD,NM,en,,231,FALSE,FALSE,
1,Silent Submersible,WAR,NM,en,,66,FALSE,FALSE,
1,Silkguard,NEC,NM,en,,29,FALSE,FALSE,
4,Silver Scrutiny,DMU,NM,en,,65,FALSE,FALSE,
1,Silverback Elder,DMU,NM,en,,177,FALSE,FALSE,
2,Silvercoat Lion,M11,NM,en,,31,FALSE,FALSE,
1,Silverflame Squire,ELD,NM,en,,31,FALSE,FALSE,
1,Simian Sling,NEO,NM,en,,163,FALSE,FALSE,
1,Simic Growth Chamber,2X2,NM,en,,412,FALSE,FALSE,
1,Sin Prodder,SOI,NM,en,,181,FALSE,FALSE,
1,Singe-Mind Ogre,ARB,NM,en,,45,FALSE,FALSE,
1,Sixth Sense,AKH,NM,en,,187,FALSE,FALSE,
1,Skittering Surveyor,MOM,NM,en,,264,FALSE,FALSE,
1,Skophos Reaver,MH2,NM,en,,140,FALSE,FALSE,
1,"Skrelv, Defector Mite",ONE,NM,en,,33,FALSE,FALSE,
1,Skullclamp,BLC,NM,en,,283,FALSE,FALSE,
1,Skullclamp,BRC,NM,en,,159,FALSE,FALSE,
1,Skullslither Worm,J22,NM,en,,26,FALSE,FALSE,
4,Sky Skiff,KLD,NM,en,,233,FALSE,FALSE,
2,Skybeast Tracker,WOE,NM,en,,185,FALSE,FALSE,
1,Skyfisher Spider,BLC,NM,en,,261,FALSE,FALSE,
3,Skyscythe Engulfer,ONE,NM,en,,183,FALSE,FALSE,
4,Slash Panther,NPH,NM,en,,96,FALSE,FALSE,
1,Sleep,M10,NM,en,,71,FALSE,FALSE,
2,Sleep,M11,NM,en,,73,FALSE,FALSE,
1,Sleight of Hand,7E,NM,en,,98,FALSE,FALSE,
2,Sleight of Hand,WOE,NM,en,,67,FALSE,FALSE,
4,Slumbering Keepguard,WOE,NM,en,,29,FALSE,FALSE,
1,Smoke Spirits' Aid,NEC,NM,en,,22,FALSE,FALSE,
1,Smoldering Crater,DMR,NM,en,,257,FALSE,FALSE,
1,Smoldering Marsh,DMC,NM,en,,234,FALSE,FALSE,
1,Smuggler's Buggy,NCC,NM,en,,84,FALSE,FALSE,
1,Snake Umbra,NEC,NM,en,,130,FALSE,FALSE,
3,Snaremaster Sprite,WOE,NM,en,,68,FALSE,FALSE,
1,Snarling Warg,LTR,NM,en,,109,FALSE,FALSE,
1,Sneaky Homunculus,8ED,NM,en,,101,FALSE,FALSE,
1,Snow-Covered Swamp,CSP,NM,en,,153,FALSE,FALSE,
1,Sol Ring,40K,NM,en,,249,FALSE,FALSE,
1,Sol Ring,BLC,NM,en,,129,FALSE,FALSE,
1,Sol Ring,C19,NM,en,,221,FALSE,FALSE,
1,Sol Ring,DMC,NM,en,,190,FALSE,FALSE,
1,Sol Ring,NEC,NM,en,,161,FALSE,FALSE,
2,Solemn Offering,M11,NM,en,,32,FALSE,FALSE,
1,Solidarity of Heroes,CM2,NM,en,,144,FALSE,FALSE,
2,Solitary Sanctuary,WOE,NM,en,,30,FALSE,FALSE,
1,Song of Stupefaction,LCI,NM,en,,77,FALSE,FALSE,
1,Soothing of Smeagol,LTR,NM,en,,70,FALSE,FALSE,
1,Soothsaying,MB1,NM,en,,501,FALSE,FALSE,
1,Sorcerer's Broom,ELD,NM,en,,232,FALSE,FALSE,
1,Sorcerous Spyglass,ELD,NM,en,,233,FALSE,FALSE,
2,Soul Bleed,M10,NM,en,,113,FALSE,FALSE,
2,Soul of Zendikar,C19,NM,en,,182,FALSE,FALSE,
1,Soul's Majesty,NEC,NM,en,,131,FALSE,FALSE,
1,Soul-Guide Lantern,WOE,NM,en,,251,FALSE,FALSE,
1,Spark Spray,DMR,NM,en,,141,FALSE,FALSE,
1,Sparring Construct,DOM,NM,en,,232,FALSE,FALSE,
1,Spearbreaker Behemoth,NEC,NM,en,,132,FALSE,FALSE,
1,Species Specialist,C20,NM,en,,47,FALSE,FALSE,
1,Specter's Shriek,ELD,NM,en,,106,FALSE,FALSE,
5,Spell Pierce,NEO,NM,en,,80,FALSE,FALSE,
1,Spellbreaker Behemoth,ARB,NM,en,,60,FALSE,FALSE,
1,Spellbreaker Behemoth,ARB,NM,en,foil,60,FALSE,FALSE,
1,Sphinx of Jwar Isle,ZEN,NM,en,foil,68,FALSE,FALSE,
1,Sphinx's Herald,ALA,NM,en,,58,FALSE,FALSE,
2,Spider Food,WOE,NM,en,,186,FALSE,FALSE,
2,Spinebiter,NPH,NM,en,,121,FALSE,FALSE,
1,Spinning Wheel,ELD,NM,en,,234,FALSE,FALSE,
1,Spire Garden,BBD,NM,en,,85,FALSE,FALSE,
1,Spire Garden,CLB,NM,en,,361,FALSE,FALSE,
2,Spire Monitor,NPH,NM,en,,46,FALSE,FALSE,
4,Spire of Industry,AER,NM,en,,184,FALSE,FALSE,
1,Spiteful Banditry,LTR,NM,en,,439,FALSE,FALSE,
1,Splashy Spellcaster,WOE,NM,en,,70,FALSE,FALSE,
1,Spore Burst,CON,NM,en,,93,FALSE,FALSE,
1,Sporecap Spider,ELD,NM,en,,176,FALSE,FALSE,
1,Sporocyst,40K,NM,en,,98,FALSE,FALSE,
2,Spreading Seas,WOT,NM,en,,26,FALSE,FALSE,
1,Squirrel Mob,MH2,NM,en,,286,FALSE,FALSE,
1,Squirrel Nest,BLC,NM,en,,239,FALSE,FALSE,
1,Squirrel Nest,DMR,NM,en,,177,FALSE,FALSE,
1,Squirrel Sanctuary,MH2,NM,en,,174,FALSE,FALSE,
1,Squirrel Sovereign,BLC,NM,en,,240,FALSE,FALSE,
1,Squirrel Sovereign,MH2,NM,en,,175,FALSE,FALSE,
1,Squirrel Wrangler,MB1,NM,en,,1340,FALSE,FALSE,
4,Sram's Expertise,AER,NM,en,,24,FALSE,FALSE,
4,"Sram, Senior Edificer",AFC,NM,en,,72,FALSE,FALSE,
1,Stabbing Pain,M11,NM,en,,118,FALSE,FALSE,
1,Starstorm,40K,NM,en,,208,FALSE,FALSE,
1,Starstorm,NEC,NM,en,,110,FALSE,FALSE,
1,Stasis Field,MOM,NM,en,,79,FALSE,FALSE,
1,Static Net,BRO,NM,en,,27,FALSE,FALSE,
6,Steady Progress,SOM,NM,en,,45,FALSE,FALSE,
1,Steam Vents,GRN,NM,en,,257,FALSE,FALSE,
1,Steelgaze Griffin,ELD,NM,en,,65,FALSE,FALSE,
1,Stern Lesson,BRO,NM,en,,64,FALSE,FALSE,
1,Stingblade Assassin,WOE,NM,en,,109,FALSE,FALSE,
2,Stockpiling Celebrant,WOE,NM,en,,32,FALSE,FALSE,
2,Stomping Ground,GTC,NM,en,,247,FALSE,FALSE,
1,Stone of Erech,LTR,NM,en,,251,FALSE,FALSE,
1,Stone Retrieval Unit,BRO,NM,en,,248,FALSE,FALSE,
1,Stonecoil Serpent,ELD,NM,en,,235,FALSE,FALSE,
2,Stonewood Invoker,DMR,NM,en,,178,FALSE,FALSE,
2,Stormcarved Coast,VOW,NM,en,,284,FALSE,FALSE,
2,Stormkeld Prowler,WOE,NM,en,,71,FALSE,FALSE,
1,Storyteller Pixie,WOE,NM,en,foil,313,FALSE,FALSE,
1,Strangling Spores,J22,NM,en,,473,FALSE,FALSE,
1,Street Wraith,DMR,NM,en,,429,FALSE,FALSE,
1,Street Wraith,DMR,NM,en,,102,FALSE,FALSE,
1,Streetwise Negotiator,MOM,NM,en,,207,FALSE,FALSE,
1,Strength of Arms,SOI,NM,en,,40,FALSE,FALSE,
1,Strixhaven Stadium,STX,NM,en,,259,FALSE,FALSE,
1,Stroke of Genius,DMR,NM,en,,293,FALSE,FALSE,
1,Sturdy Hatchling,EVE,NM,en,,163,FALSE,FALSE,
2,Sugar Rush,WOE,NM,en,,110,FALSE,FALSE,
1,Suicidal Charge,CON,NM,en,,128,FALSE,FALSE,
5,Suit Up,NEO,NM,en,,81,FALSE,FALSE,
1,Sulfur Falls,ISD,NM,en,,248,FALSE,FALSE,
1,Sun Clasp,DMR,NM,en,,30,FALSE,FALSE,
1,Sunblast Angel,AFC,NM,en,,74,FALSE,FALSE,
1,Sunder the Gateway,MOM,NM,en,,39,FALSE,FALSE,
2,Sundown Pass,VOW,NM,en,,285,FALSE,FALSE,
1,Sunfire Torch,LCI,NM,en,,167,FALSE,FALSE,
1,Surge of Salvation,MOM,NM,en,,41,FALSE,FALSE,
1,Surgehacker Mech,NEO,NM,en,,260,FALSE,FALSE,
1,Surgical Skullbomb,ONE,NM,en,,243,FALSE,FALSE,
1,Surveilling Sprite,RAV,NM,en,,67,FALSE,FALSE,
2,Swamp,J22,NM,en,,104,FALSE,FALSE,
2,Swamp,J22,NM,en,,105,FALSE,FALSE,
2,Swamp,J22,NM,en,,106,FALSE,FALSE,
1,Swamp,MBS,NM,en,,151,FALSE,FALSE,
2,Swamp,AVR,NM,en,,237,FALSE,FALSE,
2,Swamp,ALA,NM,en,,238,FALSE,FALSE,
3,Swamp,M11,NM,en,,238,FALSE,FALSE,
4,Swamp,ALA,NM,en,,239,FALSE,FALSE,
1,Swamp,M10,NM,en,,239,FALSE,FALSE,
2,Swamp,M11,NM,en,,239,FALSE,FALSE,
2,Swamp,ALA,NM,en,,240,FALSE,FALSE,
1,Swamp,M10,NM,en,,240,FALSE,FALSE,
2,Swamp,M11,NM,en,,240,FALSE,FALSE,
2,Swamp,ALA,NM,en,,241,FALSE,FALSE,
2,Swamp,M11,NM,en,,241,FALSE,FALSE,
1,Swamp,ELD,NM,en,,259,FALSE,FALSE,
1,Swamp,ELD,NM,en,,260,FALSE,FALSE,
1,Swamp,ELD,NM,en,,261,FALSE,FALSE,
1,Swamp,ONE,NM,en,,264,FALSE,FALSE,
1,Swamp,WOE,NM,en,,264,FALSE,FALSE,
1,Swamp,LTR,NM,en,,267,FALSE,FALSE,
5,Swamp,DMU,NM,en,,268,FALSE,FALSE,
1,Swamp,WOE,NM,en,,271,FALSE,FALSE,
3,Swamp,WOE,NM,en,,272,FALSE,FALSE,
1,Swamp,BRO,NM,en,,273,FALSE,FALSE,
4,Swamp,LRW,NM,en,,290,FALSE,FALSE,
2,Swamp,SHM,NM,en,,290,FALSE,FALSE,
3,Swamp,LRW,NM,en,,291,FALSE,FALSE,
5,Swamp,SHM,NM,en,,291,FALSE,FALSE,
3,Swamp,LRW,NM,en,,292,FALSE,FALSE,
5,Swamp,SHM,NM,en,,292,FALSE,FALSE,
1,Swamp,LRW,NM,en,,293,FALSE,FALSE,
5,Swamp,SHM,NM,en,,293,FALSE,FALSE,
1,Swamp,NEO,NM,en,,298,FALSE,FALSE,
4,Swamp,BLB,NM,en,,373,FALSE,FALSE,
4,Swamp,BLB,NM,en,,374,FALSE,FALSE,
1,Swamp,DMR,NM,en,,406,FALSE,FALSE,
1,Swarming of Moria,LTR,NM,en,,150,FALSE,FALSE,
1,Swarmyard Massacre,BLC,NM,en,,20,FALSE,FALSE,
1,Swarmyard,BLC,NM,en,,133,FALSE,FALSE,
1,Swarmyard,TSR,NM,en,,284,FALSE,FALSE,
2,Swashbuckler's Whip,LCI,NM,en,,263,FALSE,FALSE,
1,Swat,ONS,NM,en,,174,FALSE,FALSE,
2,Sweettooth Witch,WOE,NM,en,,111,FALSE,FALSE,
1,Swiftfoot Boots,BRR,NM,en,,58,FALSE,FALSE,
1,Swiftfoot Boots,MIC,NM,en,,163,FALSE,FALSE,
1,Swiftfoot Boots,NEC,NM,en,,163,FALSE,FALSE,
2,Swiftgear Drake,BRO,NM,en,,251,FALSE,FALSE,
1,Swiftwater Cliffs,MOM,NM,en,,273,FALSE,FALSE,
1,Sword of the Chosen,DMC,NM,en,,192,FALSE,FALSE,
1,Sword of the Squeak,BLC,NM,en,,40,FALSE,FALSE,
1,Sword of Truth and Justice,SLD,NM,en,,1096,FALSE,FALSE,
1,Sword of Vengeance,NEC,NM,en,,164,FALSE,FALSE,
1,Sylvan Anthem,MH2,NM,en,,176,FALSE,FALSE,
1,Sylvan Library,DMR,NM,en,,441,FALSE,FALSE,
1,Sylvan Scrying,MB1,NM,en,,1345,FALSE,FALSE,
1,Syncopate,VOW,NM,en,,83,FALSE,FALSE,
2,"Syr Armont, the Redeemer",WOE,NM,en,,214,FALSE,FALSE,
1,"Syr Elenora, the Discerning",ELD,NM,en,,67,FALSE,FALSE,
1,Tainted Wood,BLC,NM,en,,337,FALSE,FALSE,
1,"Tajic, Blade of the Legion",DMC,NM,en,,171,FALSE,FALSE,
1,Take Flight,BRO,NM,en,foil,65,FALSE,FALSE,
1,"Takenuma, Abandoned Mire",NEO,NM,en,,505,FALSE,FALSE,
1,"Takenuma, Abandoned Mire",NEO,NM,en,,278,FALSE,FALSE,
1,Talion's Messenger,WOE,NM,en,,73,FALSE,FALSE,
1,"Talion, the Kindly Lord",WOE,NM,en,,215,FALSE,FALSE,
1,Talisman of Resilience,BLC,NM,en,,288,FALSE,FALSE,
1,Talon Trooper,ARB,NM,en,,14,FALSE,FALSE,
1,Tamiyo's Compleation,NEO,NM,en,,83,FALSE,FALSE,
4,Tamiyo's Logbook,ONE,NM,en,,70,FALSE,FALSE,
1,Tamiyo's Safekeeping,NEO,NM,en,,211,FALSE,FALSE,
4,Tangle Angler,SOM,NM,en,,128,FALSE,FALSE,
1,Tanglespan Lookout,WOE,NM,en,,188,FALSE,FALSE,
1,Tanuki Transplanter,NEC,NM,en,,30,FALSE,FALSE,
1,Tattered Ratter,WOE,NM,en,,152,FALSE,FALSE,
1,Taurean Mauler,NEC,NM,en,,111,FALSE,FALSE,
1,Tawnos's Tinkering,BRO,NM,en,,191,FALSE,FALSE,
1,Tear Asunder,BLC,NM,en,,241,FALSE,FALSE,
1,Tectonic Hazard,LCI,NM,en,,169,FALSE,FALSE,
1,Teferi's Protection,2X2,NM,en,,343,FALSE,FALSE,
1,Tel-Jilad Fallen,SOM,NM,en,,130,FALSE,FALSE,
1,Telepathy,M10,NM,en,,74,FALSE,FALSE,
2,Tempest Hart,WOE,NM,en,,238,FALSE,FALSE,
1,Temple of Abandon,40K,NM,en,,297,FALSE,FALSE,
1,Temple of Abandon,NEC,NM,en,,179,FALSE,FALSE,
1,Temple of Epiphany,40K,NM,en,,298,FALSE,FALSE,
1,Temple of Malady,BLC,NM,en,,341,FALSE,FALSE,
1,Temple of Malice,DMC,NM,en,,236,FALSE,FALSE,
1,Temple of Mystery,40K,NM,en,,299,FALSE,FALSE,
1,Temple of Silence,DMC,NM,en,,237,FALSE,FALSE,
1,Temple of the False God,40K,NM,en,,300,FALSE,FALSE,
1,Temple of Triumph,DMC,NM,en,,238,FALSE,FALSE,
1,Temporal Cleansing,MOM,NM,en,,80,FALSE,FALSE,
1,Temporal Fissure,SCG,NM,en,,53,FALSE,FALSE,
1,Tempt with Discovery,C19,NM,en,,183,FALSE,FALSE,
2,Tempting Witch,ELD,NM,en,,108,FALSE,FALSE,
1,Temur Ascendancy,KTK,NM,en,,207,FALSE,FALSE,
1,Tenacious Tomeseeker,WOE,NM,en,,74,FALSE,FALSE,
1,Tenured Oilcaster,MOM,NM,en,,126,FALSE,FALSE,
1,"Tenza, Godo's Maul",DMC,NM,en,,193,FALSE,FALSE,
1,Terastodon,DMU,NM,en,,18,FALSE,FALSE,
2,Termagant Swarm,40K,NM,en,,99,FALSE,FALSE,
3,Terminate,ARB,NM,en,,46,FALSE,FALSE,
1,Terminate,ARB,NM,en,foil,46,FALSE,FALSE,
1,Terraformer,RAV,NM,en,,70,FALSE,FALSE,
3,Terramorphic Expanse,10E,NM,en,,360,FALSE,FALSE,
1,Terramorphic Expanse,40K,NM,en,,301,FALSE,FALSE,
1,Terramorphic Expanse,BLC,NM,en,,345,FALSE,FALSE,
1,Terramorphic Expanse,DMC,NM,en,,239,FALSE,FALSE,
2,Terramorphic Expanse,M10,NM,en,,229,FALSE,FALSE,
2,Terramorphic Expanse,ONE,NM,en,,261,FALSE,FALSE,
4,Terrarion,RAV,NM,en,,273,FALSE,FALSE,
1,Territorial Witchstalker,WOE,NM,en,,189,FALSE,FALSE,
1,Tervigon,40K,NM,en,,100,FALSE,FALSE,
1,"Teshar, Ancestor's Apostle",DMC,NM,en,,105,FALSE,FALSE,
1,Testament Bearer,ONE,NM,en,,111,FALSE,FALSE,
1,Tezzeret's Gambit,NPH,NM,en,foil,47,FALSE,FALSE,
4,"Tezzeret, Artifice Master",M19,NM,en,,79,FALSE,FALSE,
1,Thassa's Intervention,THB,NM,en,,72,FALSE,FALSE,
1,Thaumatic Compass,XLN,NM,en,,249,FALSE,FALSE,
1,The Binding of the Titans,THB,NM,en,,166,FALSE,FALSE,
1,The Circle of Loyalty,DMC,NM,en,,98,FALSE,FALSE,
1,The Dross Pits,ONE,NM,en,,251,FALSE,FALSE,
1,The Fair Basilica,ONE,NM,en,,252,FALSE,FALSE,
1,The Fall of Kroog,BRO,NM,en,,133,FALSE,FALSE,
2,The Fall of Lord Konda,NEO,NM,en,,12,FALSE,FALSE,
1,The First Tyrannic War,40K,NM,en,,121,FALSE,FALSE,
1,The Goose Mother,WOE,NM,en,,362,FALSE,FALSE,
1,The Great Henge,ELD,NM,en,,161,FALSE,FALSE,
1,The Grey Havens,LTR,NM,en,,255,FALSE,FALSE,
1,The Hunter Maze,ONE,NM,en,,253,FALSE,FALSE,
1,The Mouth of Sauron,LTR,NM,en,,216,FALSE,FALSE,
1,The Odd Acorn Gang,BLC,NM,en,foil,7,FALSE,FALSE,
1,The Ozolith,IKO,NM,en,,237,FALSE,FALSE,
1,The Peregrine Dynamo,DMC,NM,en,,19,FALSE,FALSE,
1,The Reaver Cleaver,DMC,NM,en,,8,FALSE,FALSE,
1,The Red Terror,40K,NM,en,,83,FALSE,FALSE,
1,The Shire,LTR,NM,en,,345,FALSE,FALSE,
1,The Skullspore Nexus,LCI,NM,en,,212,FALSE,FALSE,
4,The Stone Brain,BRO,NM,en,,367,FALSE,FALSE,
1,The Swarmlord,40K,NM,en,foil,4,FALSE,FALSE,
1,The Underworld Cookbook,MH2,NM,en,,434,FALSE,FALSE,
1,Third Path Iconoclast,BRO,NM,en,,223,FALSE,FALSE,
1,Third Path Savant,BRO,NM,en,,67,FALSE,FALSE,
2,Thirsting Roots,ONE,NM,en,,185,FALSE,FALSE,
1,Thopter Foundry,ARB,NM,en,,133,FALSE,FALSE,
1,Thopter Mechanic,BRO,NM,en,,68,FALSE,FALSE,
4,Thopter Spy Network,NEC,NM,en,,98,FALSE,FALSE,
1,Thornwood Falls,40K,NM,en,,302,FALSE,FALSE,
1,Thornwood Falls,NEO,NM,en,,279,FALSE,FALSE,
1,Thousand Moons Infantry,LCI,NM,en,,38,FALSE,FALSE,
1,Thran Golem,DMR,NM,en,,234,FALSE,FALSE,
2,Threadbind Clique,WOE,NM,en,,239,FALSE,FALSE,
1,Three Bowls of Porridge,WOE,NM,en,,253,FALSE,FALSE,
1,Thrill of Possibility,DMC,NM,en,,127,FALSE,FALSE,
1,Thrill of Possibility,ELD,NM,en,,146,FALSE,FALSE,
1,Thrill of Possibility,ELD,NM,en,foil,146,FALSE,FALSE,
3,Thrill of Possibility,ONE,NM,en,,151,FALSE,FALSE,
1,Thrill of Possibility,ONE,NM,en,foil,151,FALSE,FALSE,
1,Thriving Heath,J22,NM,en,,824,FALSE,FALSE,
1,Thriving Moor,J22,NM,en,,826,FALSE,FALSE,
4,Thrummingbird,SOM,NM,en,,47,FALSE,FALSE,
1,"Thrun, Breaker of Silence",ONE,NM,en,,186,FALSE,FALSE,
1,Thunderhead Squadron,MOM,NM,en,,81,FALSE,FALSE,
1,Thundersteel Colossus,NEO,NM,en,,261,FALSE,FALSE,
2,Tidewater Minion,RAV,NM,en,,71,FALSE,FALSE,
2,Timberland Ancient,MOM,NM,en,,210,FALSE,FALSE,
1,Time Reversal,M11,NM,en,,75,FALSE,FALSE,
1,Time Stretch,DMR,NM,en,,422,FALSE,FALSE,
1,Tireless Provisioner,BLC,NM,en,,243,FALSE,FALSE,
1,Tireless Provisioner,MH2,NM,en,,180,FALSE,FALSE,
2,Tireless Tracker,SLD,NM,en,,1094,FALSE,FALSE,
1,Titanic Growth,ONE,NM,en,,187,FALSE,FALSE,
2,Titanic Growth,WOE,NM,en,,191,FALSE,FALSE,
1,Titanic Growth,WOE,NM,en,foil,191,FALSE,FALSE,
2,Toadstool Admirer,WOE,NM,en,,192,FALSE,FALSE,
1,Tocasia's Onulet,BRO,NM,en,,39,FALSE,FALSE,
1,"Tocasia, Dig Site Mentor",BRO,NM,en,foil,224,FALSE,FALSE,
1,Tolarian Scholar,DOM,NM,en,,71,FALSE,FALSE,
1,Tomakul Honor Guard,BRO,NM,en,,195,FALSE,FALSE,
1,Tome Scour,M10,NM,en,,76,FALSE,FALSE,
1,"Torbran, Thane of Red Fell",ELD,NM,en,,147,FALSE,FALSE,
1,Torch the Tower,WOE,NM,en,,153,FALSE,FALSE,
4,Tormod's Crypt,DMR,NM,en,,235,FALSE,FALSE,
2,Tormod's Cryptkeeper,MH2,NM,en,,239,FALSE,FALSE,
1,Torpor Orb,NPH,NM,en,,162,FALSE,FALSE,
1,Tortoise Formation,ALA,NM,en,,61,FALSE,FALSE,
1,"Toski, Bearer of Secrets",KHM,NM,en,,319,FALSE,FALSE,
1,"Toski, Bearer of Secrets",BLC,NM,en,,244,FALSE,FALSE,
2,"Totentanz, Swarm Piper",WOE,NM,en,,216,FALSE,FALSE,
1,Tough Cookie,WOE,NM,en,,193,FALSE,FALSE,
2,Towashi Guide-Bot,NEO,NM,en,,262,FALSE,FALSE,
1,Towashi Songshaper,NEO,NM,en,,167,FALSE,FALSE,
1,Toxic Nim,NPH,NM,en,,75,FALSE,FALSE,
1,Toxicrene,40K,NM,en,,101,FALSE,FALSE,
